x,y,z,time
-2.604892,-5.353435,4.711789,00:44:17.931000
-2.628834,-6.488286,7.278373,00:44:17.945000
-1.714248,-8.748413,10.912771,00:44:17.972000
-0.086191,-8.820239,11.075577,00:44:17.986000
13.469779,-4.228160,8.494628,00:44:18.009000
21.906946,-2.959233,6.742072,00:44:18.023000
22.328325,-7.450756,9.064447,00:44:18.061000
13.421895,-7.575254,6.766014,00:44:18.075000
-0.296881,-5.568913,-0.919373,00:44:18.099000
-1.599327,-4.151546,-4.256891,00:44:18.112000
3.495534,-7.311892,1.867477,00:44:18.126000
5.147533,-11.329363,9.102755,00:44:18.142000
2.466028,-10.927136,10.189722,00:44:18.167000
-0.603339,-8.657434,7.709330,00:44:18.182000
-1.900996,-7.445967,4.979939,00:44:18.216000
-1.651999,-6.483498,3.399766,00:44:18.227000
-0.890643,-5.516241,3.246537,00:44:18.242000
-0.445322,-5.607220,4.807557,00:44:18.273000
-0.723049,-7.101202,8.039729,00:44:18.286000
-1.824382,-8.963891,11.889606,00:44:18.304000
-3.169923,-10.031705,11.616667,00:44:18.327000
8.010999,-6.019023,5.841852,00:44:18.342000
25.890898,-3.179500,10.113108,00:44:18.374000
21.720198,-3.136404,15.064317,00:44:18.386000
3.576937,-0.866701,5.018247,00:44:18.405000
-3.835511,-0.914585,-4.841076,00:44:18.427000
2.719813,-5.137957,-2.715025,00:44:18.446000
10.553641,-9.777920,5.669470,00:44:18.465000
8.590396,-10.884041,9.495404,00:44:18.490000
1.719037,-10.563218,8.504205,00:44:18.504000
-1.685518,-9.672575,5.999869,00:44:18.530000
-1.072602,-8.422802,4.108450,00:44:18.544000
0.186748,-7.627927,3.399766,00:44:18.572000
0.871489,-6.698977,3.500323,00:44:18.585000
0.976834,-4.884171,3.165135,00:44:18.628000
0.306458,-3.289633,2.111686,00:44:18.644000
-0.608127,-3.749320,2.341529,00:44:18.659000
-1.249773,-5.765238,5.482722,00:44:18.670000
-2.360683,-7.589619,9.974244,00:44:18.684000
-4.386178,-7.843405,11.271901,00:44:18.703000
3.572149,-2.983175,8.173804,00:44:18.729000
23.424870,-2.557007,15.160085,00:44:18.743000
26.546909,-8.245630,19.891027,00:44:18.774000
9.935937,-8.542512,5.961562,00:44:18.787000
-1.704672,-4.223372,-7.096414,00:44:18.805000
-0.938527,-1.618480,-4.065354,00:44:18.825000
5.343858,-4.180276,7.307104,00:44:18.850000
7.230489,-7.958326,12.014104,00:44:18.865000
3.845088,-9.916783,10.017340,00:44:18.892000
0.392649,-9.428367,6.521805,00:44:18.906000
-0.282516,-7.297527,4.458004,00:44:18.927000
0.622492,-5.693412,3.840300,00:44:18.943000
1.350330,-5.406107,3.471592,00:44:18.977000
1.331176,-5.300763,2.729390,00:44:18.989000
0.598550,-4.740520,2.413355,00:44:19.003000
-0.258574,-5.157111,4.089296,00:44:19.030000
-1.106121,-7.508216,8.844181,00:44:19.044000
-2.624045,-10.280702,13.939042,00:44:19.070000
-3.260903,-9.370906,11.482592,00:44:19.084000
11.903971,-3.682282,14.935030,00:44:19.111000
25.182213,0.215478,21.792025,00:44:19.126000
15.030798,0.296881,11.291056,00:44:19.162000
1.192312,-0.392649,-5.607220,00:44:19.178000
-1.886631,-2.580950,-7.259220,00:44:19.199000
4.888960,-6.129156,4.903325,00:44:19.211000
9.509769,-7.809886,12.607866,00:44:19.225000
6.028600,-7.819463,11.932701,00:44:19.244000
0.584185,-8.298303,8.197746,00:44:19.264000
-1.063026,-8.183381,5.559336,00:44:19.295000
-0.071826,-7.340622,4.529830,00:44:19.307000
0.737414,-6.603208,4.122815,00:44:19.327000
0.847547,-5.497087,3.734955,00:44:19.347000
0.603339,-3.926491,3.878607,00:44:19.370000
0.464475,-3.878607,5.487510,00:44:19.385000
0.258574,-6.019023,9.351752,00:44:19.413000
-1.015141,-7.896077,13.230358,00:44:19.427000
-2.896984,-6.761226,10.271125,00:44:19.449000
1.388637,-2.724602,8.963891,00:44:19.463000
22.974760,0.268151,18.306067,00:44:19.498000
22.352266,-2.705448,17.458519,00:44:19.509000
9.524135,-5.813122,4.865018,00:44:19.523000
-1.584962,-3.605668,-4.908113,00:44:19.549000
2.456451,-1.364695,2.121263,00:44:19.563000
6.818686,-2.604892,6.315904,00:44:19.593000
10.840945,-5.482722,11.123461,00:44:19.607000
6.129156,-7.503428,10.850522,00:44:19.627000
0.541090,-8.307879,9.002198,00:44:19.648000
-0.248997,-6.933608,7.675811,00:44:19.666000
0.991199,-5.612009,7.196970,00:44:19.689000
1.642422,-6.071695,6.852205,00:44:19.713000
1.704672,-6.335058,5.918467,00:44:19.728000
0.794875,-4.802769,4.644751,00:44:19.743000
-0.598550,-3.782839,4.730943,00:44:19.765000
-0.948104,-5.420473,8.389283,00:44:19.784000
-0.986411,-7.187394,13.838486,00:44:19.811000
-2.236184,-6.813898,13.656527,00:44:19.826000
6.110003,0.186748,14.135366,00:44:19.851000
20.556616,3.792415,19.129671,00:44:19.866000
19.541473,-2.647987,11.252748,00:44:19.889000
6.512228,-5.568913,-4.443638,00:44:19.910000
-1.618480,-2.528277,-7.666234,00:44:19.925000
1.264138,-1.125275,1.345541,00:44:19.948000
7.690176,-2.964022,10.984597,00:44:19.966000
7.436390,-4.625597,13.814544,00:44:19.989000
2.035071,-6.062119,11.477803,00:44:20.007000
-0.962469,-6.531382,8.446744,00:44:20.029000
0.000000,-5.339070,6.995857,00:44:20.044000
1.546654,-4.003105,6.660669,00:44:20.071000
2.159570,-3.715801,5.990293,00:44:20.085000
2.298434,-3.778050,4.697424,00:44:20.112000
2.240973,-3.423708,4.103662,00:44:20.126000
2.059013,-3.711013,5.669470,00:44:20.149000
1.656788,-5.942409,10.070012,00:44:20.164000
0.301669,-8.360553,13.627796,00:44:20.194000
1.302446,-3.102885,12.923901,00:44:20.207000
12.109872,5.085284,18.478449,00:44:20.229000
18.904617,2.557007,20.767305,00:44:20.247000
10.544065,-4.730943,6.469133,00:44:20.270000
0.402226,-4.802769,-5.779603,00:44:20.296000
-0.924162,-0.842759,-3.940856,00:44:20.309000
6.928820,-1.053449,5.262455,00:44:20.324000
12.421119,-3.404555,11.516110,00:44:20.345000
7.958326,-4.936844,12.176909,00:44:20.365000
0.847547,-6.263232,10.218452,00:44:20.392000
-0.833182,-6.239290,8.231265,00:44:20.406000
1.230620,-5.295974,7.350199,00:44:20.427000
2.322376,-4.510676,7.326257,00:44:20.452000
1.920150,-3.524265,6.866570,00:44:20.466000
1.254562,-2.331953,5.032612,00:44:20.486000
0.718261,-1.623269,2.561796,00:44:20.509000
0.373495,-1.446098,1.848324,00:44:20.523000
0.411803,-2.355895,4.716578,00:44:20.549000
0.852336,-5.118803,10.491392,00:44:20.563000
0.349553,-7.824251,12.727576,00:44:20.589000
6.574478,-2.647987,14.135366,00:44:20.603000
19.029116,3.562572,23.410503,00:44:20.630000
18.890251,1.326388,23.008278,00:44:20.643000
7.062895,-1.991976,5.942409,00:44:20.667000
-1.053449,-1.561020,-6.459556,00:44:20.689000
0.909797,-0.876278,-3.620033,00:44:20.707000
9.155427,-3.126827,6.196194,00:44:20.729000
12.497733,-4.955997,11.540052,00:44:20.747000
7.177817,-5.612009,11.444284,00:44:20.773000
1.101333,-6.023811,9.275137,00:44:20.787000
0.229843,-5.521029,7.110779,00:44:20.809000
1.685518,-4.984728,6.066907,00:44:20.824000
1.671153,-4.893748,6.081272,00:44:20.859000
0.612916,-4.290410,5.755661,00:44:20.884000
-0.349553,-3.323152,4.276044,00:44:20.898000
-1.115698,-2.877831,3.892972,00:44:20.910000
-1.230620,-3.806781,7.287950,00:44:20.925000
-0.900220,-4.936844,9.955091,00:44:20.947000
-0.134075,-7.551312,11.075577,00:44:20.966000
5.147533,-3.696647,13.091495,00:44:20.990000
19.086576,3.663129,22.735340,00:44:21.009000
22.218191,2.327164,23.851038,00:44:21.029000
9.519346,-3.198653,5.779603,00:44:21.049000
-1.575385,-2.628834,-7.575254,00:44:21.067000
-1.541866,1.608904,-5.645528,00:44:21.094000
8.504205,0.962469,2.978387,00:44:21.109000
16.141708,-1.173159,8.336611,00:44:21.127000
12.416330,-2.398990,9.773131,00:44:21.151000
4.209007,-4.410120,10.113108,00:44:21.166000
1.125275,-6.028600,9.758766,00:44:21.193000
3.572149,-5.793968,8.738836,00:44:21.208000
5.707777,-4.381389,7.762002,00:44:21.231000
5.099649,-3.533842,7.216124,00:44:21.245000
3.811569,-3.548207,6.828263,00:44:21.275000
3.538630,-3.725378,6.430826,00:44:21.289000
3.873818,-4.022259,5.985504,00:44:21.309000
4.127604,-4.414908,5.315128,00:44:21.329000
4.381389,-5.051765,4.707001,00:44:21.350000
4.649539,-5.870583,4.582502,00:44:21.368000
4.807557,-6.311116,4.999093,00:44:21.393000
4.951209,-6.430826,5.607220,00:44:21.408000
5.262455,-6.564901,5.880159,00:44:21.431000
5.698200,-6.933608,5.693412,00:44:21.446000
5.904101,-7.580042,5.310339,00:44:21.472000
5.650316,-7.967903,5.066131,00:44:21.487000
5.123591,-7.580042,5.128380,00:44:21.506000
4.678270,-6.627151,5.339070,00:44:21.527000
4.443638,-5.947197,5.267244,00:44:21.553000
4.371812,-6.244078,4.683059,00:44:21.568000
4.410120,-7.196970,4.050989,00:44:21.591000
4.520253,-8.054094,4.022259,00:44:21.606000
4.774038,-8.480263,4.410120,00:44:21.636000
5.228937,-8.695741,4.491522,00:44:21.650000
5.664681,-8.834604,4.103662,00:44:21.669000
5.841852,-8.863335,3.758897,00:44:21.693000
5.913678,-8.868123,3.658340,00:44:21.707000
6.215348,-8.815451,3.682282,00:44:21.735000
6.631939,-8.757990,3.806781,00:44:21.749000
6.919243,-8.834604,4.060566,00:44:21.773000
6.995857,-9.059659,4.323928,00:44:21.788000
6.813898,-9.059659,4.252102,00:44:21.816000
6.507440,-8.628703,3.907337,00:44:21.829000
6.344635,-8.010999,3.696647,00:44:21.853000
6.497863,-7.546524,3.610456,00:44:21.868000
6.861782,-7.354988,3.327940,00:44:21.895000
7.158663,-7.378930,2.786851,00:44:21.909000
7.273585,-7.436390,2.355895,00:44:21.934000
7.292738,-7.412448,2.384625,00:44:21.948000
7.307104,-7.173028,2.676718,00:44:21.975000
7.331046,-6.828263,2.815581,00:44:21.989000
7.369353,-6.828263,2.719813,00:44:22.014000
7.402872,-7.053318,2.585738,00:44:22.039000
7.378930,-7.019799,2.566584,00:44:22.052000
7.278373,-6.742072,2.619257,00:44:22.071000
7.153875,-6.603208,2.643199,00:44:22.087000
7.129933,-6.890512,2.762909,00:44:22.107000
7.431602,-7.661446,3.361459,00:44:22.134000
7.723695,-8.451532,4.012682,00:44:22.148000
7.517793,-8.532935,4.050989,00:44:22.175000
7.067683,-7.714118,3.557784,00:44:22.189000
6.799533,-6.703765,3.002329,00:44:22.214000
6.770802,-6.406884,2.810793,00:44:22.228000
6.866570,-6.694188,2.815581,00:44:22.255000
6.976704,-6.991069,2.715025,00:44:22.269000
7.043741,-7.168240,2.552219,00:44:22.294000
7.058106,-7.244854,2.485181,00:44:22.308000
7.043741,-7.201759,2.585738,00:44:22.335000
7.091625,-7.158663,2.762909,00:44:22.349000
7.225701,-7.158663,2.901772,00:44:22.374000
7.297527,-7.158663,2.935291,00:44:22.388000
7.441179,-7.187394,2.758120,00:44:22.414000
7.479486,-7.216124,2.647987,00:44:22.428000
7.560889,-7.340622,2.298434,00:44:22.454000
7.541735,-7.388506,2.202666,00:44:22.468000
7.374141,-7.460332,2.102109,00:44:22.494000
7.149086,-7.479486,2.073379,00:44:22.508000
7.029376,-7.522582,2.025495,00:44:22.534000
6.995857,-7.647080,1.948880,00:44:22.562000
6.991069,-7.785944,1.900996,00:44:22.578000
7.034164,-7.805098,1.905785,00:44:22.619000
7.082048,-7.752425,1.929727,00:44:22.632000
7.091625,-7.728483,1.944092,00:44:22.648000
7.058106,-7.714118,1.987187,00:44:22.662000
6.991069,-7.680599,2.049437,00:44:22.674000
6.943185,-7.685388,2.063802,00:44:22.689000
6.933608,-7.704541,2.054225,00:44:22.707000
6.957550,-7.632715,2.106898,00:44:22.728000
7.015011,-7.527370,2.173935,00:44:22.754000
7.072472,-7.493851,2.145205,00:44:22.768000
7.105990,-7.513005,2.020706,00:44:22.795000
7.115568,-7.541735,1.891419,00:44:22.809000
7.125144,-7.603985,1.843535,00:44:22.834000
7.086837,-7.599196,1.829170,00:44:22.848000
6.971915,-7.599196,1.819593,00:44:22.875000
7.058106,-7.680599,1.991976,00:44:22.889000
7.177817,-7.738060,2.063802,00:44:22.914000
7.086837,-7.718906,1.910573,00:44:22.928000
7.129933,-7.513005,1.771709,00:44:22.954000
7.249643,-7.417237,1.695095,00:44:22.969000
7.268796,-7.460332,1.733402,00:44:22.994000
7.249643,-7.354988,1.819593,00:44:23.008000
7.249643,-7.268796,1.905785,00:44:23.034000
7.249643,-7.244854,1.977611,00:44:23.048000
7.254431,-7.206547,2.001553,00:44:23.074000
7.254431,-7.187394,1.987187,00:44:23.104000
7.244854,-7.211336,1.958457,00:44:23.116000
7.254431,-7.259220,1.968034,00:44:23.130000
7.249643,-7.297527,2.001553,00:44:23.148000
7.235278,-7.278373,2.015918,00:44:23.169000
7.240066,-7.268796,2.025495,00:44:23.195000
7.264008,-7.335834,2.020706,00:44:23.209000
7.273585,-7.422025,1.968034,00:44:23.234000
7.264008,-7.493851,1.867477,00:44:23.248000
7.249643,-7.536947,1.776498,00:44:23.274000
7.230489,-7.532158,1.757344,00:44:23.289000
7.206547,-7.503428,1.795651,00:44:23.314000
7.192182,-7.479486,1.833959,00:44:23.329000
7.196970,-7.450756,1.843535,00:44:23.354000
7.211336,-7.412448,1.848324,00:44:23.369000
7.211336,-7.393295,1.929727,00:44:23.394000
7.187394,-7.383718,2.059013,00:44:23.409000
7.163452,-7.393295,2.121263,00:44:23.434000
7.153875,-7.426814,2.063802,00:44:23.449000
7.173028,-7.503428,1.948880,00:44:23.474000
7.211336,-7.599196,1.853112,00:44:23.488000
7.244854,-7.704541,1.757344,00:44:23.514000
7.278373,-7.852982,1.608904,00:44:23.529000
7.350199,-8.250419,1.383849,00:44:23.554000
7.498640,-9.026140,1.244985,00:44:23.569000
7.608773,-9.648633,1.546654,00:44:23.594000
7.603985,-9.777920,2.451663,00:44:23.609000
7.412448,-9.720459,3.576937,00:44:23.635000
6.971915,-9.504981,4.395754,00:44:23.662000
6.598420,-9.222465,4.989516,00:44:23.674000
6.497863,-9.184157,5.329493,00:44:23.689000
6.402095,-9.452309,5.161899,00:44:23.708000
6.105214,-10.122684,4.841076,00:44:23.729000
5.640739,-10.558430,4.970363,00:44:23.756000
5.204995,-9.600749,5.473145,00:44:23.770000
4.750096,-7.929596,5.861006,00:44:23.796000
4.098873,-6.684611,5.774815,00:44:23.810000
3.399766,-5.832275,5.243302,00:44:23.836000
2.930503,-5.233725,4.821922,00:44:23.850000
2.839523,-5.023035,4.745308,00:44:23.876000
2.964022,-4.764462,4.888960,00:44:23.890000
3.069367,-4.750096,4.932055,00:44:23.916000
3.447650,-4.783615,4.927267,00:44:23.930000
3.600879,-4.888960,5.023035,00:44:23.956000
3.916914,-5.975927,6.258443,00:44:23.970000
3.983952,-6.330269,6.813898,00:44:23.996000
4.376601,-5.999869,7.551312,00:44:24.010000
5.473145,-4.467580,7.709330,00:44:24.036000
6.919243,-3.691859,6.584054,00:44:24.050000
8.030152,-4.544195,3.825934,00:44:24.076000
8.595184,-6.301539,2.461239,00:44:24.090000
8.121132,-7.709330,5.070919,00:44:24.116000
6.354211,-7.570466,8.848969,00:44:24.130000
4.271256,-6.483498,10.204087,00:44:24.156000
2.806004,-5.736507,9.327810,00:44:24.170000
1.968034,-5.133168,7.824251,00:44:24.196000
1.599327,-4.381389,6.627151,00:44:24.227000
1.513135,-3.835511,5.971139,00:44:24.239000
1.455675,-3.672705,5.851429,00:44:24.253000
1.551443,-3.849876,6.215348,00:44:24.268000
1.920150,-4.596867,7.278373,00:44:24.292000
2.475605,-6.301539,9.169792,00:44:24.314000
3.672705,-6.904878,10.500969,00:44:24.331000
5.674258,-4.242526,8.968679,00:44:24.357000
9.490616,-1.244985,6.210559,00:44:24.371000
12.641385,-4.754885,6.153099,00:44:24.396000
9.921572,-9.576807,7.752425,00:44:24.410000
4.817134,-7.948750,8.374918,00:44:24.435000
3.505111,-5.501875,8.121132,00:44:24.452000
4.170700,-5.612009,7.872135,00:44:24.473000
3.509900,-5.784391,7.867347,00:44:24.492000
2.461239,-4.946421,7.603985,00:44:24.513000
1.896208,-4.199430,7.067683,00:44:24.534000
1.426944,-3.969586,6.469133,00:44:24.547000
1.034295,-3.907337,5.947197,00:44:24.574000
0.909797,-3.974375,5.875371,00:44:24.587000
1.043872,-4.247314,6.598420,00:44:24.614000
1.225831,-4.520253,8.149862,00:44:24.627000
1.719037,-5.310339,10.338163,00:44:24.651000
3.165135,-6.119579,11.607090,00:44:24.675000
6.761226,-4.003105,8.868123,00:44:24.690000
13.177686,-3.136404,8.025364,00:44:24.728000
14.221559,-6.426037,10.615891,00:44:24.743000
7.565677,-6.991069,8.887277,00:44:24.759000
3.505111,-5.386954,5.363012,00:44:24.773000
4.386178,-5.669470,4.817134,00:44:24.789000
4.927267,-6.129156,6.722919,00:44:24.811000
3.447650,-5.468357,8.422802,00:44:24.829000
2.015918,-4.505888,8.250419,00:44:24.859000
1.058237,-3.902549,6.928820,00:44:24.873000
0.325611,-3.433285,6.191406,00:44:24.896000
0.181959,-3.476381,6.876147,00:44:24.911000
0.632069,-4.553771,8.815451,00:44:24.939000
1.244985,-6.248867,11.674128,00:44:24.952000
1.987187,-6.933608,12.780249,00:44:24.979000
5.473145,-3.265691,7.718906,00:44:24.992000
13.694834,-0.057461,4.395754,00:44:25.018000
15.164873,-1.584962,5.209783,00:44:25.032000
8.398860,-4.400543,4.290410,00:44:25.058000
5.698200,-6.172252,4.314352,00:44:25.072000
6.062119,-6.397307,6.320693,00:44:25.099000
4.697424,-6.449979,8.944737,00:44:25.112000
2.284068,-5.889736,9.830592,00:44:25.139000
1.058237,-4.716578,8.820239,00:44:25.152000
0.818817,-4.146757,7.354988,00:44:25.178000
0.847547,-4.151546,6.311116,00:44:25.192000
1.192312,-4.141969,5.918467,00:44:25.217000
1.781286,-3.883395,5.971139,00:44:25.232000
2.231396,-3.624821,6.272809,00:44:25.257000
2.379837,-3.734955,6.785168,00:44:25.271000
2.442086,-4.199430,8.049306,00:44:25.294000
2.561796,-4.616021,9.160215,00:44:25.309000
4.486734,-5.875371,12.157756,00:44:25.331000
6.143522,-5.013458,11.042058,00:44:25.351000
15.902287,-3.912126,10.228029,00:44:25.378000
16.352398,-5.334281,10.941502,00:44:25.392000
9.011775,-5.932832,9.495404,00:44:25.419000
2.384625,-3.758897,6.215348,00:44:25.433000
2.758120,-4.242526,5.664681,00:44:25.459000
4.386178,-5.875371,7.345411,00:44:25.472000
3.280056,-5.913678,8.896853,00:44:25.498000
1.929727,-4.635174,8.686164,00:44:25.512000
1.575385,-3.620033,7.091625,00:44:25.538000
1.446098,-3.246537,5.343858,00:44:25.552000
1.493982,-3.088520,4.266468,00:44:25.579000
1.805228,-3.050213,4.376601,00:44:25.593000
2.145205,-3.165135,5.698200,00:44:25.618000
2.451663,-3.797204,7.872135,00:44:25.633000
3.045424,-5.583278,10.754754,00:44:25.659000
4.012682,-6.780379,11.832145,00:44:25.673000
8.681376,-2.432509,9.993398,00:44:25.699000
15.351622,-0.296881,10.658986,00:44:25.713000
13.206416,-5.137957,11.276690,00:44:25.738000
4.826711,-7.388506,7.240066,00:44:25.752000
2.006341,-6.133945,3.720589,00:44:25.778000
4.520253,-5.109226,4.285621,00:44:25.792000
5.372589,-4.903325,7.129933,00:44:25.820000
3.438074,-4.596867,8.681376,00:44:25.851000
2.063802,-4.060566,7.953538,00:44:25.865000
1.829170,-3.715801,6.454768,00:44:25.877000
1.771709,-3.337517,5.506664,00:44:25.891000
1.704672,-2.853889,5.482722,00:44:25.918000
1.651999,-3.102885,6.708553,00:44:25.937000
1.675941,-4.146757,8.810662,00:44:25.952000
1.977611,-5.549759,11.276690,00:44:25.971000
2.710236,-6.167464,12.330139,00:44:25.991000
5.669470,-2.700660,8.394072,00:44:26.011000
12.928689,0.344765,6.871359,00:44:26.030000
14.566323,-3.643975,9.524135,00:44:26.051000
7.378930,-7.350199,8.355764,00:44:26.070000
3.394978,-6.861782,5.999869,00:44:26.091000
4.553771,-5.947197,6.215348,00:44:26.110000
4.884171,-5.305551,8.135497,00:44:26.129000
3.337517,-5.094861,9.265560,00:44:26.149000
2.327164,-5.008670,8.614338,00:44:26.169000
1.786075,-4.649539,7.220912,00:44:26.189000
1.302446,-3.940856,6.105214,00:44:26.214000
1.072602,-3.462016,5.655105,00:44:26.233000
1.024718,-3.485958,6.239290,00:44:26.254000
1.134852,-4.113238,8.092402,00:44:26.272000
1.699883,-5.559336,10.716447,00:44:26.294000
3.155558,-6.718130,12.210428,00:44:26.323000
6.924031,-4.544195,9.141062,00:44:26.338000
14.020445,-2.384625,7.163452,00:44:26.352000
14.805743,-4.074931,8.604761,00:44:26.373000
6.737284,-4.702212,7.067683,00:44:26.391000
2.365471,-4.161122,4.639963,00:44:26.417000
4.405331,-4.903325,4.630386,00:44:26.431000
5.698200,-5.080496,6.555324,00:44:26.461000
3.849876,-4.505888,8.183381,00:44:26.475000
2.178724,-4.218584,7.987057,00:44:26.501000
1.388637,-4.209007,6.794744,00:44:26.514000
0.718261,-3.763685,6.162675,00:44:26.540000
0.517148,-3.193865,7.038953,00:44:26.554000
0.871489,-3.462016,8.825027,00:44:26.580000
1.479617,-4.941632,11.013328,00:44:26.594000
2.590526,-6.459556,12.545617,00:44:26.619000
5.961562,-3.883395,9.667787,00:44:26.634000
13.637373,-1.479617,7.321469,00:44:26.660000
15.715540,-4.951209,8.710106,00:44:26.674000
7.398083,-6.268020,7.651869,00:44:26.700000
1.824382,-4.338294,5.109226,00:44:26.713000
3.912126,-4.917690,4.831499,00:44:26.739000
5.693412,-5.947197,6.871359,00:44:26.753000
3.653552,-5.516241,8.686164,00:44:26.779000
2.470816,-5.013458,8.805874,00:44:26.793000
0.847547,-3.404555,7.216124,00:44:26.821000
0.622492,-2.978387,6.636727,00:44:26.835000
0.694318,-2.987964,6.617573,00:44:26.861000
0.905008,-3.284845,7.235278,00:44:26.891000
1.388637,-3.921702,9.059659,00:44:26.906000
2.078167,-5.042189,11.295844,00:44:26.918000
3.562572,-5.463568,11.324574,00:44:26.932000
8.489840,-2.063802,8.039729,00:44:26.952000
15.447390,-1.872266,7.206547,00:44:26.981000
13.436260,-5.549759,8.240842,00:44:26.994000
4.314352,-4.860229,6.809110,00:44:27.020000
1.742979,-4.103662,5.841852,00:44:27.034000
4.836287,-5.415684,6.861782,00:44:27.059000
5.181053,-5.410896,8.394072,00:44:27.074000
2.786851,-4.323928,8.667010,00:44:27.099000
1.221043,-3.562572,7.445967,00:44:27.113000
