x,y,z,time
-2.020706,-2.973598,0.158017,00:45:57.265000
-7.182605,-6.947973,-1.273715,00:45:57.297000
-17.678785,-7.560889,-1.766921,00:45:57.309000
-20.676327,-4.558560,-1.637634,00:45:57.324000
-9.993398,-4.826711,-2.896984,00:45:57.344000
4.410120,-10.697293,-3.849876,00:45:57.370000
14.417883,-19.982008,-3.840300,00:45:57.385000
18.435352,-27.078421,-3.462016,00:45:57.411000
18.430565,-27.739222,-1.800440,00:45:57.425000
17.846380,-21.830332,-0.847547,00:45:57.451000
15.423448,-11.530476,-3.605668,00:45:57.465000
15.207970,-1.546654,-6.660669,00:45:57.491000
17.377115,2.580950,-6.076484,00:45:57.505000
14.379576,-4.630386,1.163582,00:45:57.531000
11.166556,-12.971785,8.030152,00:45:57.545000
8.786720,-12.770672,5.544971,00:45:57.571000
4.098873,-13.211205,0.962469,00:45:57.585000
2.025495,-14.025233,-0.392649,00:45:57.611000
-0.799663,-10.457873,-1.752556,00:45:57.626000
-1.350330,-7.795521,-1.766921,00:45:57.651000
-3.055001,-3.059790,-1.379060,00:45:57.665000
-3.739743,-2.614468,-0.857124,00:45:57.691000
-5.147533,-1.752556,0.368707,00:45:57.705000
-6.320693,-0.900220,0.646434,00:45:57.746000
-8.327033,-0.703895,0.794875,00:45:57.761000
-11.439496,-2.533065,0.852336,00:45:57.773000
-14.561535,-6.569689,-0.023942,00:45:57.788000
-13.608643,-8.092402,-0.172383,00:45:57.804000
-5.827487,-7.570466,-0.229843,00:45:57.825000
3.811569,-11.267113,-0.588974,00:45:57.847000
9.337387,-16.826450,-1.896208,00:45:57.873000
10.486604,-19.627666,-3.394978,00:45:57.886000
10.869676,-20.609289,-3.481169,00:45:57.912000
11.549629,-20.283676,-2.815581,00:45:57.926000
10.635044,-15.849615,-0.076614,00:45:57.952000
7.307104,-8.293514,0.962469,00:45:57.966000
16.486473,-3.653552,-7.546524,00:45:57.992000
32.422279,-5.334281,-16.409859,00:45:58.006000
26.345795,-10.520123,-10.319010,00:45:58.032000
9.686940,-14.901511,1.345541,00:45:58.046000
2.911349,-14.494497,2.671929,00:45:58.073000
1.709460,-9.591172,-1.704672,00:45:58.087000
0.124498,-5.521029,-1.776498,00:45:58.113000
-2.686294,-3.624821,3.318364,00:45:58.126000
-4.472369,-2.494758,6.493075,00:45:58.152000
-4.994305,-0.727837,5.401319,00:45:58.167000
-12.636597,-1.886631,1.503559,00:45:58.194000
-29.745562,-4.280833,-0.229843,00:45:58.207000
-31.320946,-2.954445,0.612916,00:45:58.234000
-11.161768,-3.141193,-0.023942,00:45:58.259000
4.252102,-6.531382,-0.378284,00:45:58.271000
4.807557,-8.418014,-0.723049,00:45:58.297000
-0.689530,-9.490616,-1.972822,00:45:58.310000
-2.073379,-12.334928,-4.050989,00:45:58.324000
1.661576,-14.786590,-5.851429,00:45:58.350000
6.200983,-16.682798,-7.163452,00:45:58.364000
11.171345,-20.101717,-7.077260,00:45:58.398000
17.970879,-22.601265,-4.898537,00:45:58.410000
18.583794,-17.626112,-1.833959,00:45:58.424000
10.888829,-2.317587,-2.226608,00:45:58.450000
12.478580,13.546393,-4.180276,00:45:58.467000
21.322760,14.939818,-4.850653,00:45:58.490000
24.066515,-5.789180,-0.454898,00:45:58.507000
22.251711,-24.095245,6.335058,00:45:58.531000
13.555970,-20.355503,7.139510,00:45:58.546000
1.570596,-11.765107,4.754885,00:45:58.571000
-4.261679,-10.443508,1.920150,00:45:58.586000
-3.830723,-13.546393,-0.560243,00:45:58.611000
-2.571373,-13.747506,-1.905785,00:45:58.626000
-3.208230,-9.375694,-0.790087,00:45:58.651000
-4.865018,-4.213795,2.604892,00:45:58.666000
-6.291962,-0.383072,4.797980,00:45:58.693000
-6.727707,2.379837,3.040636,00:45:58.707000
-7.618350,0.842759,-0.565032,00:45:58.740000
-13.436260,-5.803545,-1.067814,00:45:58.751000
-19.393034,-8.619126,0.047884,00:45:58.766000
-15.389929,-5.358223,-0.588974,00:45:58.790000
-4.242526,-5.046977,-1.551443,00:45:58.805000
4.951209,-11.156980,-2.217031,00:45:58.826000
8.360553,-17.697939,-3.256114,00:45:58.845000
7.747637,-21.150377,-4.012682,00:45:58.866000
7.283162,-23.774424,-4.199430,00:45:58.888000
8.236053,-21.274876,-2.667141,00:45:58.906000
7.920019,-11.880029,0.205901,00:45:58.926000
6.057330,-3.653552,0.138864,00:45:58.946000
5.046977,-1.096544,-2.073379,00:45:58.966000
10.548853,-7.043741,-0.976834,00:45:58.993000
16.826450,-12.751518,0.153229,00:45:59.007000
14.197616,-8.868123,-1.110910,00:45:59.035000
11.180922,-5.353435,-1.455675,00:45:59.048000
8.820239,-10.836157,-1.551443,00:45:59.074000
10.127473,-17.779343,-0.215478,00:45:59.088000
7.134721,-24.258051,0.751779,00:45:59.114000
4.232949,-21.629219,0.459687,00:45:59.128000
0.359130,-13.838486,-1.063026,00:45:59.154000
-0.569820,-7.129933,-2.092532,00:45:59.184000
-0.861913,-3.050213,-1.656788,00:45:59.198000
-1.302446,-1.158794,-0.196325,00:45:59.210000
-1.522712,-0.588974,0.938527,00:45:59.226000
-1.891419,-0.258574,1.584962,00:45:59.246000
-2.193089,-0.177171,1.699883,00:45:59.265000
-1.747767,-0.220267,0.598550,00:45:59.287000
-2.834735,-1.259350,-1.819593,00:45:59.305000
-10.912771,-5.214571,-2.193089,00:45:59.325000
-19.105730,-7.393295,-0.627281,00:45:59.351000
-14.528016,-8.303091,-1.331176,00:45:59.364000
-1.790863,-13.431472,-3.620033,00:45:59.391000
6.861782,-19.349937,-5.492299,00:45:59.404000
8.916007,-22.481554,-5.674258,00:45:59.431000
9.217676,-23.951593,-5.046977,00:45:59.444000
10.347740,-22.749704,-4.055778,00:45:59.469000
10.137050,-15.643714,-1.541866,00:45:59.489000
7.560889,-6.320693,-0.550666,00:45:59.512000
5.109226,0.014365,-4.276044,00:45:59.527000
11.425131,4.467580,-7.905654,00:45:59.556000
28.141447,0.579397,-10.271125,00:45:59.569000
30.722397,-14.475344,-3.701436,00:45:59.592000
13.900735,-21.653160,5.798757,00:45:59.606000
-0.440533,-16.859968,3.773262,00:45:59.636000
-4.673482,-12.612655,-0.938527,00:45:59.650000
-3.380613,-8.877700,-2.327164,00:45:59.672000
-1.843535,-4.309563,-1.312023,00:45:59.686000
-2.130840,-1.177947,0.383072,00:45:59.731000
-5.123591,1.345541,1.781286,00:45:59.747000
-10.903194,5.779603,1.594538,00:45:59.761000
-19.656397,7.048530,0.081403,00:45:59.773000
-23.353043,1.915361,0.086191,00:45:59.787000
-14.499286,-1.086968,0.148441,00:45:59.806000
-2.370260,-0.153229,-0.885855,00:45:59.835000
3.107674,-0.670376,-2.901772,00:45:59.848000
3.409343,-9.083601,-3.035848,00:45:59.870000
4.252102,-19.335573,-2.322376,00:45:59.889000
6.244078,-23.180660,-3.744531,00:45:59.916000
7.513005,-25.617958,-4.505888,00:45:59.929000
9.662998,-26.590004,-4.501099,00:45:59.952000
11.540052,-20.465635,-2.475605,00:45:59.966000
9.734824,-9.078813,-0.991199,00:46:00.017000
5.870583,-1.005565,-3.778050,00:46:00.032000
7.718906,2.087744,-6.258443,00:46:00.047000
21.423317,2.116474,-7.426814,00:46:00.062000
29.458258,-7.144298,-2.279280,00:46:00.074000
20.480001,-15.892711,7.182605,00:46:00.088000
6.315904,-13.311762,7.963115,00:46:00.108000
-3.581726,-11.066000,3.763685,00:46:00.127000
-4.869806,-11.994950,0.699107,00:46:00.147000
-2.695871,-11.209652,-1.015141,00:46:00.165000
-2.346318,-8.714894,-1.163582,00:46:00.186000
-3.208230,-6.239290,-1.158794,00:46:00.205000
-4.285621,-4.376601,-0.981623,00:46:00.229000
-5.530606,-3.055001,-0.210690,00:46:00.248000
-6.914454,-3.596091,-0.220267,00:46:00.272000
-7.838616,-6.392519,0.090980,00:46:00.285000
-6.847417,-7.287950,0.507571,00:46:00.312000
-4.582502,-4.898537,-0.014365,00:46:00.325000
-3.021482,-2.748544,-0.660800,00:46:00.352000
-2.892196,-3.663129,-1.302446,00:46:00.365000
-3.217807,-7.987057,-0.876278,00:46:00.392000
-0.967257,-13.249513,-0.948104,00:46:00.405000
5.482722,-18.866310,-2.015918,00:46:00.434000
11.338940,-24.593241,-1.412579,00:46:00.448000
17.817650,-28.596346,0.612916,00:46:00.474000
24.210167,-23.602041,-0.751779,00:46:00.488000
18.306067,-8.370130,-6.770802,00:46:00.516000
12.224793,-0.861913,-8.901642,00:46:00.530000
10.089166,2.427721,-5.750873,00:46:00.552000
13.761871,-6.042965,-0.900220,00:46:00.566000
15.720328,-19.498379,5.635951,00:46:00.601000
10.189722,-15.576676,4.156334,00:46:00.612000
2.786851,-8.465898,0.239420,00:46:00.644000
-1.704672,-7.675811,-0.847547,00:46:00.655000
-2.796427,-9.753978,0.028730,00:46:00.670000
-2.331953,-10.735600,0.665588,00:46:00.687000
-2.489970,-9.634268,0.593762,00:46:00.712000
-3.548207,-8.082825,0.713472,00:46:00.727000
-4.683059,-7.034164,1.355118,00:46:00.761000
-6.200983,-5.453991,1.738190,00:46:00.772000
-8.528147,-4.343082,2.039860,00:46:00.790000
-8.882488,-4.884171,2.427721,00:46:00.814000
-5.588067,-5.798757,1.810017,00:46:00.828000
-1.412579,-6.670246,0.699107,00:46:00.855000
1.063026,-7.829040,0.129287,00:46:00.870000
1.680730,-9.437943,-0.368707,00:46:00.892000
1.810017,-11.607090,-0.234632,00:46:00.909000
2.767697,-13.326127,0.296881,00:46:00.935000
4.505888,-14.030022,0.277727,00:46:00.949000
6.363788,-15.097836,-0.081403,00:46:00.972000
7.972692,-17.214310,-0.339977,00:46:00.990000
9.926360,-18.784906,-0.162806,00:46:01.014000
11.281479,-15.710752,0.478840,00:46:01.028000
9.528923,-8.729259,-0.181959,00:46:01.066000
7.948750,-3.825934,-2.049437,00:46:01.081000
9.605537,-2.834735,-3.916914,00:46:01.102000
11.894394,-4.879383,-4.405331,00:46:01.114000
11.961432,-9.911995,-3.811569,00:46:01.129000
10.773908,-16.180016,-1.656788,00:46:01.149000
9.260772,-17.784130,1.264138,00:46:01.171000
7.283162,-14.978126,2.169147,00:46:01.194000
5.420473,-11.856087,1.924938,00:46:01.208000
2.944868,-9.390059,1.364695,00:46:01.239000
0.244209,-7.723695,1.426944,00:46:01.251000
-1.565808,-5.530606,1.671153,00:46:01.272000
-2.025495,-3.011906,1.685518,00:46:01.290000
-1.474828,-1.417367,1.312023,00:46:01.317000
-2.197877,-5.717354,-0.943315,00:46:01.330000
-5.583278,-12.808979,-2.025495,00:46:01.354000
-7.642292,-12.909535,-0.881066,00:46:01.368000
-4.764462,-9.380483,-1.728614,00:46:01.394000
0.095768,-9.437943,-3.557784,00:46:01.417000
2.906561,-12.071565,-3.241749,00:46:01.431000
3.514688,-11.865664,-1.335965,00:46:01.452000
2.604892,-7.110779,-0.110133,00:46:01.471000
1.312023,-2.537854,-0.526724,00:46:01.490000
0.972046,-0.694318,-3.514688,00:46:01.531000
1.972822,0.335188,-4.946421,00:46:01.546000
6.287174,-0.483629,-2.149993,00:46:01.559000
12.191275,-8.365341,4.367024,00:46:01.572000
11.765107,-19.024326,10.060435,00:46:01.589000
6.004658,-22.816742,9.624691,00:46:01.608000
1.388637,-21.428104,5.185841,00:46:01.634000
-0.804452,-19.431341,0.770933,00:46:01.648000
-1.005565,-16.917429,-1.048660,00:46:01.679000
0.129287,-13.498509,-1.537078,00:46:01.692000
3.265691,-10.424355,-1.728614,00:46:01.712000
9.030929,-8.470686,-4.223372,00:46:01.730000
14.556746,-8.101978,-8.705317,00:46:01.757000
14.844050,-11.741165,-3.136404,00:46:01.771000
7.541735,-13.484144,5.995081,00:46:01.794000
0.316035,-12.172121,6.684611,00:46:01.808000
-0.138864,-11.291056,3.854665,00:46:01.836000
1.431733,-7.005434,0.378284,00:46:01.850000
1.058237,-1.781286,0.129287,00:46:01.877000
-1.254562,-0.225055,1.771709,00:46:01.890000
-3.543418,-4.903325,2.518700,00:46:01.914000
-2.671929,-10.831368,2.820370,00:46:01.928000
0.191536,-11.367670,2.025495,00:46:01.954000
1.015141,-10.060435,1.656788,00:46:01.968000
0.531513,-4.055778,0.986411,00:46:01.996000
0.258574,-2.303222,0.426168,00:46:02.025000
1.924938,-5.027823,-1.345541,00:46:02.038000
3.835511,-9.141062,-1.192312,00:46:02.052000
10.232818,-19.546263,1.110910,00:46:02.069000
11.894394,-21.011515,0.823605,00:46:02.089000
6.224925,-14.322115,-1.795651,00:46:02.116000
0.124498,-9.888053,-2.652776,00:46:02.130000
-1.546654,-11.372458,-0.742203,00:46:02.158000
0.019154,-13.259089,0.976834,00:46:02.171000
1.958457,-12.358870,0.459687,00:46:02.196000
4.702212,-11.544841,-1.034295,00:46:02.210000
8.173804,-11.271901,-2.202666,00:46:02.238000
9.107543,-9.457097,-2.810793,00:46:02.251000
7.934384,-8.422802,-2.533065,00:46:02.281000
9.059659,-11.678916,-0.263362,00:46:02.293000
9.730036,-14.604630,4.390966,00:46:02.309000
5.257667,-11.980585,7.173028,00:46:02.337000
-0.253785,-6.378153,6.584054,00:46:02.352000
-2.063802,-2.432509,4.836287,00:46:02.374000
-1.173159,-2.580950,2.398990,00:46:02.392000
-0.497994,-5.865794,0.143652,00:46:02.414000
-0.823605,-10.175357,-1.728614,00:46:02.432000
-1.244985,-12.421119,-2.806004,00:46:02.454000
-1.747767,-11.252748,-2.183512,00:46:02.472000
-1.987187,-8.183381,-1.470040,00:46:02.508000
-1.321599,-4.390966,-1.240196,00:46:02.523000
-0.450110,-1.613692,-0.737414,00:46:02.535000
-0.924162,-3.974375,-0.057461,00:46:02.549000
-0.814029,-11.645397,1.278504,00:46:02.570000
2.394202,-17.424999,1.039083,00:46:02.596000
5.564125,-19.230228,-1.029507,00:46:02.611000
7.575254,-18.966866,-1.742979,00:46:02.638000
9.959879,-16.840815,-0.220267,00:46:02.651000
10.156203,-12.713211,1.551443,00:46:02.676000
7.513005,-7.369353,1.259350,00:46:02.690000
6.775591,-6.833052,-2.700660,00:46:02.717000
13.919888,-15.710752,-6.129156,00:46:02.731000
18.655621,-20.403387,-4.290410,00:46:02.756000
11.880029,-15.610195,-1.149217,00:46:02.771000
4.620809,-11.425131,-0.517148,00:46:02.796000
1.958457,-8.772355,-1.632846,00:46:02.811000
0.162806,-6.655881,-1.000776,00:46:02.837000
-2.327164,-4.893748,1.455675,00:46:02.851000
-3.897760,-3.543418,2.724602,00:46:02.877000
-3.543418,-2.667141,2.561796,00:46:02.891000
-3.567361,-2.633622,1.359907,00:46:02.917000
-6.914454,-3.284845,0.311246,00:46:02.931000
-12.267890,-4.525041,0.632069,00:46:02.957000
-14.518439,-6.689400,0.090980,00:46:02.971000
-10.797850,-7.752425,-1.786075,00:46:02.994000
-3.509900,-7.814674,-2.614468,00:46:03.009000
3.481169,-9.888053,-1.369483,00:46:03.031000
7.302315,-12.828133,-0.967257,00:46:03.050000
7.383718,-16.457743,-3.299210,00:46:03.079000
7.972692,-20.336349,-5.564125,00:46:03.093000
11.755530,-20.963631,-5.133168,00:46:03.117000
13.661315,-15.916653,-2.063802,00:46:03.131000
9.572019,-7.158663,-3.696647,00:46:03.157000
14.202404,5.951985,-9.725247,00:46:03.171000
24.918852,11.171345,-12.636597,00:46:03.197000
25.254040,-7.455544,-6.359000,00:46:03.211000
15.993267,-23.070528,4.122815,00:46:03.237000
4.400543,-17.458519,5.434838,00:46:03.251000
-0.536301,-9.753978,1.426944,00:46:03.277000
-0.866701,-8.341399,0.114922,00:46:03.291000
-1.235408,-7.513005,0.842759,00:46:03.317000
-2.628834,-5.683835,2.791639,00:46:03.331000
-4.740520,-5.310339,5.947197,00:46:03.357000
-5.846641,-4.429273,6.895301,00:46:03.371000
-5.458780,-3.107674,3.907337,00:46:03.397000
-5.932832,-3.576937,2.806004,00:46:03.411000
-12.473791,-7.264008,2.628834,00:46:03.437000
-13.910312,-7.311892,2.571373,00:46:03.470000
-8.494628,-6.655881,-1.240196,00:46:03.485000
-4.730943,-8.049306,-2.820370,00:46:03.496000
2.274492,-13.163321,-4.994305,00:46:03.511000
7.244854,-17.233463,-5.540183,00:46:03.537000
10.151415,-18.737022,-5.109226,00:46:03.551000
11.707646,-20.757729,-4.118027,00:46:03.577000
14.973337,-21.657949,-3.782839,00:46:03.591000
15.648502,-16.462530,-4.180276,00:46:03.617000
9.375694,-6.081272,-5.956774,00:46:03.631000
8.298303,5.037400,-7.393295,00:46:03.657000
14.087482,9.428367,-6.272809,00:46:03.671000
14.915876,3.845088,-7.398083,00:46:03.697000
14.595054,-12.952631,-6.727707,00:46:03.711000
12.579136,-26.015396,0.205901,00:46:03.737000
4.668694,-21.921310,4.769250,00:46:03.752000
-0.699107,-13.623008,4.180276,00:46:03.780000
-0.325611,-8.858546,1.766921,00:46:03.794000
1.206678,-7.402872,1.307234,00:46:03.812000
-0.407014,-6.651093,4.486734,00:46:03.837000
-4.027047,-5.894525,7.000646,00:46:03.851000
-5.750873,-5.693412,5.573701,00:46:03.882000
-4.955997,-6.593631,2.173935,00:46:03.895000
-3.648763,-9.921572,0.316035,00:46:03.911000
-4.228160,-11.228806,1.915361,00:46:03.931000
-5.114015,-7.637504,3.308787,00:46:03.958000
-3.457227,-4.668694,1.982399,00:46:03.972000
-0.746991,-4.955997,-0.086191,00:46:03.999000
1.144428,-7.225701,-1.436521,00:46:04.013000
2.485181,-11.415554,-2.245761,00:46:04.039000
6.368577,-16.366762,-2.059013,00:46:04.053000
12.253524,-17.774553,-2.149993,00:46:04.079000
15.538369,-15.385140,-2.667141,00:46:04.093000
16.405069,-13.517663,-2.398990,00:46:04.119000
17.314867,-13.599066,-1.608904,00:46:04.133000
15.279796,-10.266336,-0.095768,00:46:04.159000
8.671799,-3.888184,1.259350,00:46:04.173000
5.262455,-1.503559,-2.059013,00:46:04.199000
14.844050,-5.204995,-8.973468,00:46:04.213000
20.810402,-9.117120,-8.116343,00:46:04.239000
11.621455,-10.802638,-0.474052,00:46:04.253000
3.615245,-11.549629,2.882619,00:46:04.279000
2.030283,-11.563994,0.775721,00:46:04.305000
2.059013,-11.999739,-0.579397,00:46:04.317000
0.469264,-11.080365,1.211466,00:46:04.332000
-2.193089,-9.375694,3.715801,00:46:04.352000
-4.453215,-8.671799,5.099649,00:46:04.371000
-5.640739,-9.184157,5.789180,00:46:04.397000
-5.209783,-9.351752,3.452439,00:46:04.412000
-5.760449,-10.711658,0.641646,00:46:04.439000
-8.283937,-12.473791,2.829947,00:46:04.453000
-6.909666,-10.673351,5.425261,00:46:04.479000
-1.029507,-7.072472,4.635174,00:46:04.493000
3.160346,-5.133168,2.255338,00:46:04.521000
3.380613,-6.205771,-0.474052,00:46:04.534000
2.657564,-10.529699,-2.044648,00:46:04.560000
6.493075,-16.098612,-1.948880,00:46:04.574000
13.287820,-18.650831,-1.833959,00:46:04.600000
16.591818,-17.089811,-1.642422,00:46:04.613000
17.152061,-14.705187,-1.556231,00:46:04.639000
16.146496,-11.281479,-1.546654,00:46:04.653000
12.334928,-5.535394,-1.316811,00:46:04.680000
7.848193,-1.259350,-0.785298,00:46:04.694000
5.501875,-1.565808,-0.100556,00:46:04.720000
4.362236,-5.315128,-0.780510,00:46:04.734000
2.082955,-13.077129,-4.180276,00:46:04.770000
-0.986411,-21.720198,-7.642292,00:46:04.784000
-3.471592,-21.504719,-6.373365,00:46:04.798000
-4.951209,-13.771448,-2.705448,00:46:04.826000
-5.061342,-7.910442,-0.277727,00:46:04.837000
-3.189077,-8.657434,-0.828394,00:46:04.852000
1.848324,-14.992491,-2.925714,00:46:04.878000
6.426037,-18.052280,-2.614468,00:46:04.892000
14.346057,-15.514427,0.186748,00:46:04.921000
11.913548,-12.009315,0.636858,00:46:04.934000
4.031836,-6.694188,1.192312,00:46:04.960000
-0.617704,-5.774815,0.718261,00:46:04.974000
-0.660800,-7.608773,0.033519,00:46:05.000000
1.292869,-10.649409,0.344765,00:46:05.030000
2.954445,-12.665327,0.526724,00:46:05.044000
3.624821,-12.023681,-0.603339,00:46:05.060000
2.652776,-9.959879,-1.240196,00:46:05.074000
0.143652,-8.422802,0.387861,00:46:05.091000
-2.542642,-7.627927,2.595315,00:46:05.113000
-3.907337,-7.943961,1.747767,00:46:05.130000
-4.338294,-9.892841,-0.196325,00:46:05.156000
-5.439626,-9.959879,0.488417,00:46:05.172000
-5.966351,-6.205771,1.570596,00:46:05.197000
-4.999093,-2.954445,0.689530,00:46:05.218000
-4.338294,-3.390190,-1.259350,00:46:05.233000
-4.477157,-5.420473,-2.025495,00:46:05.251000
-3.327940,-7.733272,-2.853889,00:46:05.273000
1.221043,-13.833697,-2.873042,00:46:05.296000
10.591949,-24.961946,-1.910573,00:46:05.317000
25.024197,-33.834858,-4.070143,00:46:05.332000
27.830200,-26.115952,-4.194642,00:46:05.359000
15.294161,-8.604761,-1.575385,00:46:05.374000
9.040505,-2.887407,1.302446,00:46:05.401000
11.214440,-7.551312,2.370260,00:46:05.415000
10.017340,-10.611102,0.440533,00:46:05.441000
4.146757,-9.816227,-0.560243,00:46:05.454000
-0.699107,-8.820239,-0.708684,00:46:05.480000
-2.365471,-8.427590,-0.129287,00:46:05.494000
-2.346318,-7.264008,1.364695,00:46:05.520000
-2.633622,-6.229713,3.524265,00:46:05.534000
-3.869030,-6.636727,4.659117,00:46:05.562000
-5.971139,-9.126697,2.782062,00:46:05.575000
-10.309433,-14.058752,0.095768,00:46:05.601000
-13.972561,-14.958972,0.464475,00:46:05.615000
-11.348516,-9.394848,1.551443,00:46:05.641000
-5.339070,-5.243302,1.340753,00:46:05.669000
-1.810017,-5.554548,1.201889,00:46:05.681000
-0.694318,-6.995857,0.320823,00:46:05.695000
0.943315,-7.824251,-1.240196,00:46:05.713000
3.294421,-11.075577,-2.322376,00:46:05.733000
7.738060,-18.923771,-2.734178,00:46:05.757000
23.075315,-28.773516,-5.521029,00:46:05.776000
30.262709,-25.210943,-6.560112,00:46:05.802000
15.624560,-8.896853,-2.820370,00:46:05.815000
1.288081,0.948104,-0.656011,00:46:05.842000
3.495534,1.589750,-2.930503,00:46:05.855000
19.077000,-13.824121,-2.317587,00:46:05.881000
22.409727,-25.943569,4.525041,00:46:05.895000
9.208099,-16.735470,9.576807,00:46:05.921000
-2.609680,-6.713342,6.521805,00:46:05.935000
-5.798757,-7.479486,1.197101,00:46:05.960000
-3.035848,-11.903971,-0.948104,00:46:05.975000
-1.345541,-10.208876,-1.197101,00:46:06.002000
-3.117251,-6.517017,1.393425,00:46:06.015000
-5.880159,-5.137957,4.036624,00:46:06.034000
-6.847417,-4.165911,5.104438,00:46:06.053000
-5.975927,-4.438850,1.455675,00:46:06.078000
-7.565677,-9.955091,-1.379060,00:46:06.091000
-11.966220,-13.862428,0.009577,00:46:06.127000
-12.674904,-9.816227,0.023942,00:46:06.151000
-8.082825,-5.152322,-0.833182,00:46:06.163000
-2.169147,-4.955997,-1.675941,00:46:06.175000
1.900996,-7.589619,-2.384625,00:46:06.195000
3.677494,-10.721235,-2.308010,00:46:06.216000
4.280833,-13.589489,-1.920150,00:46:06.237000
5.535394,-17.089811,-1.522712,00:46:06.255000
10.951078,-23.242910,-2.202666,00:46:06.282000
21.145590,-26.843790,-3.524265,00:46:06.295000
21.969194,-18.665197,-2.106898,00:46:06.321000
16.673222,-11.578360,-0.727837,00:46:06.335000
2.686294,2.480393,2.853889,00:46:06.361000
2.298434,3.284845,2.796427,00:46:06.375000
19.551050,-15.739482,3.974375,00:46:06.402000
25.766399,-22.471977,5.267244,00:46:06.416000
23.305159,-19.622877,4.697424,00:46:06.442000
5.042189,-8.949526,2.695871,00:46:06.455000
-6.306327,-5.607220,-0.239420,00:46:06.481000
-5.123591,-9.165004,-1.632846,00:46:06.495000
-1.139640,-11.640609,-2.834735,00:46:06.521000
-2.284068,-11.252748,-2.403779,00:46:06.549000
-6.833052,-10.122684,-1.292869,00:46:06.560000
-11.109096,-8.034941,-0.359130,00:46:06.575000
-12.761095,-7.733272,-0.225055,00:46:06.594000
-10.213664,-10.601525,0.531513,00:46:06.614000
-5.243302,-10.328587,1.312023,00:46:06.643000
-1.953669,-5.492299,0.727837,00:46:06.657000
-1.455675,-1.719037,0.919373,00:46:06.683000
-1.489193,-0.574608,0.665588,00:46:06.697000
-1.211466,-1.484405,-1.680730,00:46:06.721000
-1.297657,-5.386954,-4.367024,00:46:06.735000
0.076614,-11.616667,-3.768473,00:46:06.763000
5.798757,-17.750612,-0.411803,00:46:06.777000
17.176003,-26.029760,0.770933,00:46:06.801000
24.885332,-27.657818,-1.063026,00:46:06.815000
19.268536,-15.638926,-1.010353,00:46:06.843000
8.705317,-3.399766,0.368707,00:46:06.857000
9.107543,0.210690,-1.833959,00:46:06.883000
19.800049,-7.278373,-4.376601,00:46:06.896000
23.104046,-17.434576,-1.034295,00:46:06.923000
14.446613,-17.932571,3.059790,00:46:06.936000
4.170700,-13.388376,2.312799,00:46:06.962000
-1.086968,-11.305421,0.100556,00:46:06.976000
-1.843535,-10.941502,-0.545878,00:46:07.000000
-1.599327,-9.308656,-0.119710,00:46:07.015000
-1.905785,-6.488286,-0.181959,00:46:07.035000
-2.260126,-4.122815,-0.067038,00:46:07.054000
-3.174711,-1.991976,0.397437,00:46:07.081000
-5.928043,-0.043096,0.603339,00:46:07.096000
-11.583148,-1.977611,-0.794875,00:46:07.123000
-18.962078,-7.656657,-1.551443,00:46:07.136000
-20.240582,-8.394072,-0.718261,00:46:07.162000
-12.698846,-4.175488,-0.732626,00:46:07.176000
-3.974375,-2.293645,-1.594538,00:46:07.202000
0.684742,-4.338294,-3.327940,00:46:07.216000
1.886631,-10.218452,-3.825934,00:46:07.242000
2.643199,-14.073117,-3.452439,00:46:07.256000
3.797204,-13.565547,-4.405331,00:46:07.283000
5.712565,-16.716316,-5.793968,00:46:07.296000
11.789049,-24.981100,-5.343858,00:46:07.322000
17.453730,-26.484659,-1.556231,00:46:07.336000
13.666103,-15.327680,-2.815581,00:46:07.362000
14.657303,5.880159,-9.911995,00:46:07.377000
24.535780,16.697163,-13.005303,00:46:07.404000
23.506271,-4.252102,-1.273715,00:46:07.417000
12.425907,-23.137566,11.343728,00:46:07.447000
1.977611,-19.512743,9.083601,00:46:07.459000
-4.314352,-14.279019,4.247314,00:46:07.475000
-4.601655,-12.512098,1.134852,00:46:07.495000
-2.351106,-10.381259,-0.900220,00:46:07.520000
-1.580173,-6.694188,-1.211466,00:46:07.534000
-1.493982,-2.801216,-1.235408,00:46:07.568000
-2.145205,0.363919,-0.612916,00:46:07.579000
-4.189853,1.302446,-1.728614,00:46:07.595000
-10.347740,-4.826711,-5.128380,00:46:07.625000
-18.938135,-13.776237,-4.874595,00:46:07.639000
-18.464083,-12.440272,-0.833182,00:46:07.656000
-8.259995,-3.011906,1.733402,00:46:07.681000
1.221043,5.243302,1.197101,00:46:07.696000
3.495534,6.813898,-1.877054,00:46:07.724000
-1.211466,-0.052672,-3.476381,00:46:07.737000
-4.276044,-8.863335,-2.422932,00:46:07.764000
-2.533065,-12.449849,-2.743755,00:46:07.777000
11.104307,-21.361067,-6.062119,00:46:07.803000
15.241488,-25.091234,-6.411672,00:46:07.817000
23.898922,-31.134199,0.138864,00:46:07.843000
22.333113,-26.211720,2.221819,00:46:07.857000
10.242394,-9.107543,-0.699107,00:46:07.892000
8.858546,7.493851,-2.916138,00:46:07.904000
28.629864,4.438850,-1.316811,00:46:07.918000
35.697548,-13.675680,3.303998,00:46:07.935000
16.381128,-17.477673,5.904101,00:46:07.965000
-1.977611,-11.899182,1.479617,00:46:07.978000
-5.880159,-11.013328,-1.446098,00:46:08.000000
-2.054225,-12.253524,-2.217031,00:46:08.014000
